date,time,st,F_scale,Injuries,Fatalities,Loss,Length,Width,Day,Hour,F0,Fatal_Tornado
2004-05-27,17:30:00,IN,2,0,0,2.5,25.9,150,5,17,0,No
2004-05-27,16:45:00,OH,1,1,0,0.08,3,50,5,16,0,No
2004-05-27,16:35:00,OH,0,0,0,0,0.1,10,5,16,1,No
2004-05-27,16:30:00,WA,0,0,0,0,0.5,0,5,16,1,No
2004-05-27,16:00:00,WA,1,0,0,0.05,0.2,75,5,16,0,No
2004-05-27,14:40:00,TX,0,0,0,0.01,0.1,20,5,14,1,No
2004-05-27,14:11:00,TX,0,0,0,0.01,0.1,20,5,14,1,No
2004-05-27,14:07:00,TX,1,0,0,0.2,2.8,75,5,14,0,No
2004-05-27,13:54:00,MO,0,0,0,0,0.5,50,5,13,1,No
2004-05-27,13:44:00,MO,0,0,0,0,2,50,5,13,1,No
2004-05-27,00:15:00,KS,0,0,0,0,0.1,10,5,0,1,No
2004-05-27,00:00:00,KY,1,4,0,0.3,0.3,150,5,0,0,No
2004-05-28,20:38:00,IA,0,0,0,0,0.2,50,6,20,1,No
2004-05-28,20:27:00,IA,0,0,0,0,0.2,50,6,20,1,No
2004-05-28,20:20:00,SD,0,0,0,0,0.1,50,6,20,1,No
2004-05-28,19:53:00,SD,0,0,0,0,0.1,50,6,19,1,No
2004-05-28,19:46:00,SD,0,0,0,0,0.2,50,6,19,1,No
2004-05-28,19:44:00,SD,0,0,0,0,0.1,50,6,19,1,No
2004-05-28,19:41:00,SD,0,0,0,0,0.2,50,6,19,1,No
2004-05-28,19:28:00,SD,0,0,0,0,0.2,50,6,19,1,No
2004-05-28,19:14:00,SD,0,0,0,0,0.2,50,6,19,1,No
2004-05-28,18:55:00,SD,0,0,0,0,1,200,6,18,1,No
2004-05-28,18:53:00,SD,0,0,0,0,0.2,50,6,18,1,No
2004-05-28,18:37:00,SD,0,0,0,0,0.2,100,6,18,1,No
2004-05-28,18:34:00,SD,0,0,0,0,0.2,50,6,18,1,No
2004-05-28,18:20:00,SD,0,0,0,0.001,0.4,100,6,18,1,No
2004-05-28,18:04:00,SD,0,0,0,0,0.1,50,6,18,1,No
2004-05-29,23:33:00,OK,0,0,0,0.01,0.1,75,7,23,1,No
2004-05-29,23:12:00,OK,1,0,0,0.03,5.4,200,7,23,0,No
2004-05-29,22:46:00,MO,0,0,0,0,4,100,7,22,1,No
2004-05-29,22:33:00,OK,1,0,0,0.15,4.6,425,7,22,0,No
2004-05-29,22:18:00,MO,0,0,0,0,6,100,7,22,1,No
2004-05-29,22:18:00,OK,3,0,0,0.35,7.5,700,7,22,0,No
2004-05-29,21:40:00,MO,0,0,0,0,1,50,7,21,1,No
2004-05-29,21:30:00,MO,4,6,3,0.3,22,800,7,21,0,Yes
2004-05-29,21:27:00,OK,1,0,0,0.25,2.5,300,7,21,0,No
2004-05-29,21:17:00,OK,0,0,0,0,4,100,7,21,1,No
2004-05-29,21:15:00,MO,0,0,0,0,1,50,7,21,1,No
2004-05-29,21:01:00,OK,1,0,0,0.05,0.3,50,7,21,0,No
2004-05-29,20:40:00,MO,2,0,0,0,5,100,7,20,0,No
2004-05-29,20:06:00,SD,0,0,0,0,0.1,50,7,20,1,No
2004-05-29,20:04:00,OK,2,0,0,5,4.6,100,7,20,0,No
2004-05-29,19:55:00,KS,1,0,0,0.45,3.5,150,7,19,0,No
2004-05-29,19:52:00,KS,3,0,0,1,2.5,500,7,19,0,No
2004-05-29,19:45:00,OK,1,0,0,0.15,1,50,7,19,0,No
2004-05-29,19:42:00,KS,3,1,0,17.75,2.5,600,7,19,0,No
2004-05-29,19:40:00,MO,1,0,0,0.03,20,150,7,19,0,No
2004-05-29,19:35:00,KS,0,0,0,0,1,50,7,19,1,No
2004-05-29,19:32:00,KS,0,0,0,0,0.5,50,7,19,1,No
2004-05-29,19:32:00,KS,0,0,0,0.03,1,60,7,19,1,No
2004-05-29,19:30:00,KY,1,0,0,0,5.4,100,7,19,0,No
2004-05-29,19:28:00,KS,1,0,0,0.25,6,500,7,19,0,No
2004-05-29,19:25:00,KS,0,0,0,0,1,50,7,19,1,No
2004-05-29,19:22:00,OK,0,0,0,0,0.1,20,7,19,1,No
2004-05-29,19:19:00,KS,1,0,0,1.2,2.5,440,7,19,0,No
2004-05-29,19:15:00,NE,0,0,0,0,0.1,20,7,19,1,No
2004-05-29,19:14:00,OK,1,0,0,0.01,2,20,7,19,0,No
2004-05-29,19:13:00,NE,0,0,0,0,0.2,100,7,19,1,No
2004-05-29,19:10:00,KS,1,0,0,0,1,75,7,19,0,No
2004-05-29,19:09:00,KS,0,0,0,0.01,0.2,50,7,19,1,No
2004-05-29,19:05:00,MO,0,0,0,0,0.2,50,7,19,1,No
2004-05-29,19:04:00,OK,1,0,0,0.03,4.5,50,7,19,0,No
2004-05-29,19:00:00,KS,0,0,0,0,0.5,40,7,19,1,No
2004-05-29,18:56:00,KS,1,0,0,0.05,0.5,100,7,18,0,No
2004-05-29,18:50:00,KS,0,0,0,0,1,50,7,18,1,No
2004-05-29,18:43:00,KS,2,0,0,0.18,8,500,7,18,0,No
2004-05-29,18:39:00,MS,0,0,0,0,2,50,7,18,1,No
2004-05-29,18:36:00,KS,0,0,0,0,1,75,7,18,1,No
2004-05-29,18:35:00,MO,0,0,0,0,1,75,7,18,1,No
2004-05-29,18:30:00,NE,0,0,0,0,0.1,50,7,18,1,No
2004-05-29,18:28:00,KS,0,0,0,0.01,1,75,7,18,1,No
2004-05-29,18:25:00,KS,1,0,0,0.05,6,75,7,18,0,No
2004-05-29,18:20:00,KS,0,0,0,0,1,50,7,18,1,No
2004-05-29,18:20:00,KS,0,0,0,0,1,50,7,18,1,No
2004-05-29,18:17:00,OK,2,0,0,2.5,19.7,1760,7,18,0,No
2004-05-29,18:17:00,KS,0,0,0,0,0.5,40,7,18,1,No
2004-05-29,17:45:00,KS,0,0,0,0,0.5,50,7,17,1,No
2004-05-29,17:35:00,SD,0,0,0,0,1.5,30,7,17,1,No
2004-05-29,17:30:00,MO,3,0,0,0.03,7,400,7,17,0,No
2004-05-29,17:29:00,OK,0,0,0,0.001,6,200,7,17,1,No
2004-05-29,17:28:00,KS,1,0,0,3.2,3.5,200,7,17,0,No
2004-05-29,17:25:00,KS,1,0,0,0,2,100,7,17,0,No
2004-05-29,17:23:00,SD,0,0,0,0,1.5,30,7,17,1,No
2004-05-29,17:22:00,SD,0,0,0,0,0.3,30,7,17,1,No
2004-05-29,17:20:00,KS,1,0,0,0,1,100,7,17,0,No
2004-05-29,17:11:00,KS,2,0,0,2.1,5,200,7,17,0,No
2004-05-29,17:08:00,SD,0,0,0,0,0.1,10,7,17,1,No
2004-05-29,16:57:00,KS,1,0,0,0.18,4,200,7,16,0,No
2004-05-29,16:53:00,NE,0,0,0,0,0.1,10,7,16,1,No
2004-05-29,16:33:00,NE,0,0,0,0.01,0.2,10,7,16,1,No
2004-05-29,16:33:00,NE,0,0,0,0,0.1,10,7,16,1,No
2004-05-29,16:30:00,NE,0,0,0,0,0.1,50,7,16,1,No
2004-05-29,16:30:00,NE,0,0,0,0,0.1,10,7,16,1,No
2004-05-29,16:25:00,NE,0,0,0,0,0.1,10,7,16,1,No
2004-05-29,16:14:00,ND,1,0,0,0,3,60,7,16,0,No
2004-05-29,16:10:00,NE,0,0,0,0,0.1,50,7,16,1,No
2004-05-29,16:08:00,ND,0,0,0,0,0,20,7,16,1,No
2004-05-29,16:06:00,NE,0,0,0,0,0.2,20,7,16,1,No
2004-05-29,16:04:00,NE,0,0,0,0,0.1,10,7,16,1,No
2004-05-29,15:55:00,NE,0,0,0,0,0.2,10,7,15,1,No
2004-05-29,15:55:00,NE,0,0,0,0,0.1,10,7,15,1,No
2004-05-29,15:55:00,NE,0,0,0,0,0.2,10,7,15,1,No
2004-05-29,15:43:00,KS,0,0,0,0,0.1,50,7,15,1,No
2004-05-29,15:30:00,NE,1,0,0,0.12,1,40,7,15,0,No
2004-05-29,15:21:00,NE,0,0,0,0,1,20,7,15,1,No
2004-05-30,23:55:00,AL,1,0,0,0.07,8.5,150,1,23,0,No
2004-05-30,23:55:00,AL,1,0,0,0.07,23.5,150,1,23,0,No
2004-05-30,23:45:00,TN,1,0,0,0.01,0.3,50,1,23,0,No
2004-05-30,23:30:00,OH,1,0,0,0.01,0.1,33,1,23,0,No
2004-05-30,23:26:00,AL,1,3,0,0.2,9,100,1,23,0,No
2004-05-30,23:20:00,AL,1,0,0,0.04,2.5,75,1,23,0,No
2004-05-30,23:09:00,AL,1,0,0,0.03,4,100,1,23,0,No
2004-05-30,22:52:00,AL,1,0,0,0.03,6,150,1,22,0,No
2004-05-30,22:40:00,AL,1,0,0,0.01,3.2,70,1,22,0,No
2004-05-30,22:05:00,MS,1,0,0,0.1,0.2,75,1,22,0,No
2004-05-30,21:05:00,IN,0,0,0,0.25,1,50,1,21,1,No
2004-05-30,20:15:00,IN,0,0,0,0.15,7,75,1,20,1,No
2004-05-30,19:55:00,IN,0,0,0,0.07,2,50,1,19,1,No
2004-05-30,19:55:00,IN,3,1,0,6,4.5,360,1,19,0,No
2004-05-30,19:40:00,IN,0,0,0,0.15,0.2,50,1,19,1,No
2004-05-30,19:40:00,IN,2,0,0,2.5,3,80,1,19,0,No
2004-05-30,19:40:00,IN,1,0,0,1.2,6,200,1,19,0,No
2004-05-30,19:30:00,KY,1,0,0,0.15,2,300,1,19,0,No
2004-05-30,19:05:00,AR,2,0,0,0.07,0.5,150,1,19,0,No
2004-05-30,18:47:00,AR,0,0,0,0,1.8,25,1,18,1,No
2004-05-30,18:38:00,IN,0,0,0,0,4.5,30,1,18,1,No
2004-05-30,18:32:00,IN,0,0,0,0,2.5,20,1,18,1,No
2004-05-30,18:29:00,IN,2,0,0,1,1.8,75,1,18,0,No
2004-05-30,18:28:00,MN,0,0,0,0,0.3,25,1,18,1,No
2004-05-30,18:28:00,MN,0,0,0,0,0.5,25,1,18,1,No
2004-05-30,18:26:00,IN,0,0,0,0,0.1,20,1,18,1,No
2004-05-30,18:19:00,IL,0,0,0,0,0.2,50,1,18,1,No
2004-05-30,18:13:00,IL,0,0,0,0,0.2,50,1,18,1,No
2004-05-30,18:00:00,IN,2,26,0,19,20,100,1,18,0,No
2004-05-30,18:00:00,AR,1,0,0,0.08,10,100,1,18,0,No
2004-05-30,17:40:00,IL,0,0,0,0,1,20,1,17,1,No
2004-05-30,17:32:00,IN,0,0,0,0,4.1,75,1,17,1,No
2004-05-30,17:32:00,IL,0,0,0,0,0.5,50,1,17,1,No
2004-05-30,17:32:00,IL,0,0,0,0,0.2,20,1,17,1,No
2004-05-30,17:30:00,IN,0,0,0,0,0.8,50,1,17,1,No
2004-05-30,17:28:00,IL,1,0,0,0.1,18.5,75,1,17,0,No
2004-05-30,17:27:00,IL,1,0,0,0,4.5,70,1,17,0,No
2004-05-30,17:26:00,IL,1,0,0,0,4,100,1,17,0,No
2004-05-30,17:25:00,IL,1,0,0,0.25,12,75,1,17,0,No
2004-05-30,17:25:00,IL,1,0,0,0,3.5,80,1,17,0,No
2004-05-30,17:24:00,IL,1,0,0,0,4.5,70,1,17,0,No
2004-05-30,17:12:00,IL,0,0,0,0,0.2,20,1,17,1,No
2004-05-30,17:11:00,IL,1,0,0,0,12,50,1,17,0,No
2004-05-30,17:10:00,IN,1,0,0,0.02,5,75,1,17,0,No
2004-05-30,17:05:00,KY,0,0,0,0,0.1,17,1,17,1,No
2004-05-30,17:00:00,IN,0,0,0,0.01,0.1,50,1,17,1,No
2004-05-30,16:57:00,IL,0,3,0,0.25,0.1,40,1,16,1,No
2004-05-30,16:45:00,MO,0,0,0,0,0.1,40,1,16,1,No
2004-05-30,16:20:00,MO,1,0,1,0.1,2,50,1,16,0,Yes
2004-05-30,16:10:00,IL,0,0,0,0,0.1,40,1,16,1,No
2004-05-30,16:05:00,IL,1,0,0,0,9,75,1,16,0,No
2004-05-30,15:55:00,IN,0,0,0,0,0.1,25,1,15,1,No
2004-05-30,15:50:00,IL,1,0,0,0,7,80,1,15,0,No
2004-05-30,15:27:00,KY,0,0,0,0.1,0.3,30,1,15,1,No
2004-05-30,15:05:00,IL,1,0,0,0,2,70,1,15,0,No
2004-05-30,14:56:00,IA,0,0,0,0,0.3,30,1,14,1,No
2004-05-30,14:53:00,MO,1,0,0,0.01,1,200,1,14,0,No
2004-05-30,14:51:00,IA,0,0,0,0.01,0.3,40,1,14,1,No
2004-05-30,14:50:00,IA,0,0,0,0,0.2,30,1,14,1,No
2004-05-30,14:36:00,IA,1,0,0,0.01,0.2,50,1,14,0,No
2004-05-30,14:35:00,MN,0,0,0,0,0.5,30,1,14,1,No
2004-05-30,14:28:00,IA,0,0,0,0,0.2,40,1,14,1,No
2004-05-30,14:23:00,MO,0,0,0,0,0.1,50,1,14,1,No
2004-05-30,14:12:00,KY,0,0,0,0,0.1,30,1,14,1,No
2004-05-30,14:10:00,IN,1,0,0,0.12,10.6,30,1,14,0,No
2004-05-30,13:40:00,KY,2,0,0,0.3,7,175,1,13,0,No
2004-05-30,13:40:00,IN,0,0,0,0,3.8,10,1,13,1,No
2004-05-30,13:30:00,IN,1,0,0,0.5,2,10,1,13,0,No
2004-05-30,13:30:00,IA,1,0,0,0.02,0.5,70,1,13,0,No
2004-05-30,13:26:00,IA,0,0,0,0.01,0.3,40,1,13,1,No
2004-05-30,13:25:00,IN,3,11,1,5,15,400,1,13,0,Yes
2004-05-30,13:23:00,IA,1,0,0,0.02,0.3,70,1,13,0,No
2004-05-30,13:22:00,KY,0,0,0,0,0.5,50,1,13,1,No
2004-05-30,13:18:00,IA,0,0,0,0.003,0.3,40,1,13,1,No
2004-05-30,13:09:00,IN,1,0,0,0.25,7,75,1,13,0,No
2004-05-30,12:33:00,IN,0,0,0,0,0.1,30,1,12,1,No
2004-05-30,12:05:00,IN,1,0,0,0.3,8.4,75,1,12,0,No
2004-05-30,11:15:00,KY,0,0,0,0.02,1.5,50,1,11,1,No
2004-05-30,08:37:00,IL,0,0,0,0,0.1,10,1,8,1,No
2004-05-30,05:45:00,TN,1,0,0,0.03,1,10,1,5,0,No
2004-05-30,00:51:00,OK,1,0,0,0.03,7.2,600,1,0,0,No
2004-05-30,00:42:00,OK,0,0,0,0.01,3.5,300,1,0,1,No
2004-05-31,16:05:00,TX,0,0,0,0,0.2,20,2,16,1,No
2004-05-31,15:20:00,MI,1,0,0,0.05,1.5,80,2,15,0,No
2004-05-31,13:20:00,AL,0,0,0,0.01,0.2,50,2,13,1,No
2004-05-31,03:29:00,AL,0,0,0,0.5,4.2,150,2,3,1,No
2004-05-31,03:22:00,AL,0,0,0,0.25,1.7,150,2,3,1,No
2004-05-31,01:30:00,TN,1,0,0,0.08,7.5,60,2,1,0,No
2004-05-31,00:19:00,TN,1,0,0,0.02,0.8,150,2,0,0,No
2004-05-31,00:17:00,TN,1,0,0,0.01,6,150,2,0,0,No
2004-05-31,00:15:00,KY,1,0,0,0.03,0.2,63,2,0,0,No
2004-05-31,00:06:00,TN,1,0,0,0.01,15,150,2,0,0,No
2004-05-31,00:05:00,KY,1,0,0,0.05,0.1,63,2,0,0,No
2004-05-31,00:04:00,KY,0,0,0,0,0.1,25,2,0,1,No
2004-05-31,00:00:00,KY,0,0,0,0,0.1,25,2,0,1,No
2004-05-31,00:00:00,KY,0,0,0,0,0.1,366,2,0,1,No
2004-06-01,20:12:00,TX,0,0,0,0,0.1,50,3,20,1,No
2004-06-01,20:07:00,TX,0,0,0,0,0.1,50,3,20,1,No
2004-06-01,19:26:00,KY,0,0,0,0,0.9,50,3,19,1,No
2004-06-01,16:05:00,NY,0,0,0,0.01,0.1,10,3,16,1,No
2004-06-01,15:30:00,KY,0,0,0,0,0.1,25,3,15,1,No
2004-06-02,18:04:00,TX,0,0,0,0,0.5,50,4,18,1,No
2004-06-02,16:50:00,AR,0,0,0,0.001,0.3,50,4,16,1,No
2004-06-02,12:30:00,FL,0,0,0,0.01,0.2,50,4,12,1,No
2004-06-03,17:25:00,NE,0,0,0,0,0,30,5,17,1,No
2004-06-03,15:15:00,MS,0,0,0,0,0.3,25,5,15,1,No
2004-06-04,21:09:00,KS,0,0,0,0,0.2,50,6,21,1,No
2004-06-04,20:50:00,KS,0,0,0,0,0.2,50,6,20,1,No
2004-06-04,18:26:00,KS,0,0,0,0,0.2,50,6,18,1,No
2004-06-04,18:20:00,CO,0,0,0,0,0.1,50,6,18,1,No
2004-06-04,18:18:00,CO,0,0,0,0,0.1,50,6,18,1,No
2004-06-04,18:01:00,CO,0,0,0,0,0.1,50,6,18,1,No
2004-06-04,16:50:00,CO,0,0,0,0,0.1,50,6,16,1,No
2004-06-04,16:15:00,NC,1,1,0,0.07,0.1,50,6,16,0,No
2004-06-04,15:37:00,CO,0,0,0,0,0.1,50,6,15,1,No
2004-06-04,13:38:00,NE,0,0,0,0,0.1,30,6,13,1,No
2004-06-04,13:35:00,NC,0,0,0,0,0.1,25,6,13,1,No
2004-06-04,12:50:00,FL,1,0,0,0.31,3,70,6,12,0,No
2004-06-04,12:15:00,NC,0,0,0,0,0.1,25,6,12,1,No
2004-06-04,12:09:00,NC,0,0,0,0,0.1,25,6,12,1,No
2004-06-04,10:50:00,NC,0,0,0,0,1,100,6,10,1,No
2004-06-04,10:03:00,NC,0,0,0,0,1,100,6,10,1,No
2004-06-04,09:41:00,NC,0,0,0,0,0.5,100,6,9,1,No
2004-06-05,22:20:00,MT,0,0,0,0,2,100,7,22,1,No
2004-06-05,20:05:00,TX,0,0,0,0,1,50,7,20,1,No
2004-06-05,19:58:00,TX,0,0,0,0,0.7,30,7,19,1,No
2004-06-05,17:15:00,TX,0,0,0,0,0.7,20,7,17,1,No
2004-06-05,17:04:00,TX,0,0,0,0,1,20,7,17,1,No
2004-06-05,16:57:00,TX,0,0,0,0,1,30,7,16,1,No
2004-06-05,16:52:00,TX,0,0,0,0,0.8,20,7,16,1,No
2004-06-05,06:50:00,WA,0,0,0,0,0.1,10,7,6,1,No
2004-06-06,23:30:00,ND,1,0,0,0,0.5,50,1,23,0,No
2004-06-06,22:10:00,ND,1,0,0,0,0.2,50,1,22,0,No
2004-06-06,20:50:00,ND,0,0,0,0,0,30,1,20,1,No
2004-06-06,20:32:00,ND,0,0,0,0,1,40,1,20,1,No
2004-06-06,20:00:00,TX,0,0,0,0.001,0.1,50,1,20,1,No
2004-06-06,19:56:00,ND,0,0,0,0,3,40,1,19,1,No
2004-06-06,19:23:00,TX,0,0,0,0,0.1,50,1,19,1,No
2004-06-06,19:14:00,ND,0,0,0,0,2,40,1,19,1,No
2004-06-06,18:58:00,ND,0,0,0,0,0,30,1,18,1,No
2004-06-06,18:34:00,ND,2,0,0,0,8,150,1,18,0,No
2004-06-06,18:17:00,ND,1,0,0,0,11,50,1,18,0,No
2004-06-06,16:15:00,WA,0,0,0,0,0.5,30,1,16,1,No
2004-06-06,16:15:00,WA,0,0,0,0,0.5,30,1,16,1,No
2004-06-06,16:15:00,OR,0,0,0,0,0.5,30,1,16,1,No
2004-06-07,17:15:00,WA,0,0,0,0,0.5,20,2,17,1,No
2004-06-07,16:25:00,NC,0,0,0,0,0.1,25,2,16,1,No
2004-06-07,09:53:00,NC,0,0,0,0,1,25,2,9,1,No
2004-06-08,19:45:00,TX,0,0,0,0.15,0.5,100,3,19,1,No
2004-06-08,15:20:00,FL,0,0,0,0.01,0.5,50,3,15,1,No
2004-06-08,14:46:00,FL,0,0,0,0,0.5,30,3,14,1,No
2004-06-08,14:05:00,FL,0,0,0,0.04,2,50,3,14,1,No
2004-06-08,09:45:00,TX,0,0,0,0.04,1,25,3,9,1,No
2004-06-08,09:05:00,TX,1,0,0,0.1,4,40,3,9,0,No
2004-06-08,09:00:00,TX,1,6,0,0.3,6,40,3,9,0,No
2004-06-09,19:11:00,CO,1,2,0,1.9,0.5,75,4,19,0,No
2004-06-09,17:53:00,OK,1,0,0,0.2,2,30,4,17,0,No
2004-06-09,17:24:00,OK,1,0,0,0.15,4,50,4,17,0,No
2004-06-09,17:16:00,CO,0,0,0,0,0.1,50,4,17,1,No
2004-06-09,16:35:00,OK,0,0,0,0.01,0.3,20,4,16,1,No
2004-06-09,16:35:00,CO,0,0,0,0,0.1,50,4,16,1,No
2004-06-09,16:15:00,CO,0,0,0,0,0.1,50,4,16,1,No
2004-06-09,14:40:00,NY,0,0,0,0.03,0.2,100,4,14,1,No
2004-06-09,14:15:00,NY,0,0,0,0.03,2,350,4,14,1,No
2004-06-09,12:40:00,OR,0,0,0,0.001,0.5,20,4,12,1,No
2004-06-10,22:05:00,NE,0,0,0,0.04,1,100,5,22,1,No
2004-06-10,20:49:00,NE,1,0,0,0.5,12,300,5,20,0,No
2004-06-10,18:32:00,KS,0,0,0,0,0.3,50,5,18,1,No
2004-06-10,17:55:00,NE,0,0,0,0,0.1,20,5,17,1,No
2004-06-10,17:00:00,NE,0,0,0,0,0.2,20,5,17,1,No
2004-06-10,16:55:00,IL,0,0,0,0,0.1,10,5,16,1,No
2004-06-10,16:53:00,SD,1,0,0,0,1,400,5,16,0,No
2004-06-10,16:30:00,IL,1,0,0,0.01,0.3,125,5,16,0,No
2004-06-10,16:28:00,IL,1,0,0,0.01,0.3,125,5,16,0,No
2004-06-10,16:15:00,NE,0,0,0,0.03,0.6,20,5,16,1,No
2004-06-10,16:05:00,NE,0,0,0,0,0.5,20,5,16,1,No
2004-06-10,15:40:00,NE,0,0,0,0.01,0.1,20,5,15,1,No
2004-06-10,15:25:00,WY,0,0,0,0,3.6,100,5,15,1,No
2004-06-10,14:41:00,NE,1,2,0,0.07,10,220,5,14,0,No
2004-06-10,14:35:00,CO,0,0,0,0,0.5,50,5,14,1,No
2004-06-10,14:26:00,NE,0,0,0,0,0.1,30,5,14,1,No
2004-06-10,13:57:00,IL,0,0,0,0,3.5,10,5,13,1,No
2004-06-10,13:38:00,IL,1,0,0,0.01,3,30,5,13,0,No
2004-06-10,13:20:00,IL,0,0,0,0,0.5,10,5,13,1,No
2004-06-10,13:00:00,IL,0,0,0,0,0.7,10,5,13,1,No
2004-06-11,21:00:00,NC,0,0,0,0,0.1,20,6,21,1,No
2004-06-11,20:43:00,NC,0,0,0,0,0.1,20,6,20,1,No
2004-06-11,20:28:00,TX,2,3,0,0.25,10.3,200,6,20,0,No
2004-06-11,20:01:00,IA,0,0,0,0,0.1,25,6,20,1,No
2004-06-11,20:00:00,NC,1,0,0,0.01,6,30,6,20,0,No
2004-06-11,19:45:00,IA,0,0,0,0,0.5,40,6,19,1,No
2004-06-11,18:49:00,IA,0,0,0,0,0.2,25,6,18,1,No
2004-06-11,18:41:00,IA,0,0,0,0,0.3,25,6,18,1,No
2004-06-11,18:31:00,MN,0,0,0,0,0.2,20,6,18,1,No
2004-06-11,18:30:00,IA,0,0,0,0,7,30,6,18,1,No
2004-06-11,18:20:00,IA,0,0,0,0.1,0.7,40,6,18,1,No
2004-06-11,18:14:00,ND,0,0,0,0,0.6,25,6,18,1,No
2004-06-11,17:53:00,MN,0,0,0,0,0.2,20,6,17,1,No
2004-06-11,17:39:00,IA,0,0,0,0,0.7,40,6,17,1,No
2004-06-11,17:36:00,IA,0,0,0,0,0.5,30,6,17,1,No
2004-06-11,17:35:00,IA,0,0,0,0,0.5,30,6,17,1,No
2004-06-11,17:35:00,IA,0,0,0,0,0.2,25,6,17,1,No
2004-06-11,17:30:00,MN,0,0,0,0,0.2,20,6,17,1,No
2004-06-11,17:16:00,VA,0,0,0,0.01,0.5,50,6,17,1,No
2004-06-11,17:05:00,MN,3,0,0,3,4,150,6,17,0,No
2004-06-11,16:56:00,IA,3,0,0,0.19,8,150,6,16,0,No
2004-06-11,16:56:00,IA,3,0,0,0.19,12,150,6,16,0,No
2004-06-11,16:40:00,IA,0,0,0,0.1,4,40,6,16,1,No
2004-06-11,16:40:00,MN,0,0,0,0,0.1,25,6,16,1,No
2004-06-11,16:26:00,MN,1,0,0,0,4,50,6,16,0,No
2004-06-11,16:17:00,IA,1,0,0,0.001,4,60,6,16,0,No
2004-06-11,15:48:00,MN,0,0,0,0,6,100,6,15,1,No
2004-06-11,14:50:00,IA,1,0,0,0.01,6,200,6,14,0,No
2004-06-11,14:34:00,IA,1,0,0,0,1.5,100,6,14,0,No
2004-06-11,14:15:00,IA,1,0,0,0,2,100,6,14,0,No
2004-06-11,14:12:00,VA,0,0,0,0.003,0.2,50,6,14,1,No
2004-06-11,14:05:00,IA,2,0,0,0.5,5.5,200,6,14,0,No
2004-06-11,14:05:00,IA,0,0,0,0,0.1,50,6,14,1,No
2004-06-11,14:03:00,IA,0,0,0,0,0.1,50,6,14,1,No
2004-06-11,14:01:00,IA,1,0,0,0,1,100,6,14,0,No
2004-06-11,14:01:00,IA,0,0,0,0,0.1,100,6,14,1,No
2004-06-11,14:00:00,IA,1,0,0,0.01,9,450,6,14,0,No
2004-06-11,13:59:00,MN,0,0,0,0,0.1,50,6,13,1,No
2004-06-11,13:49:00,IA,1,0,0,0,1.8,100,6,13,0,No
2004-06-11,13:20:00,IA,3,0,0,0.05,6.1,400,6,13,0,No
2004-06-12,21:41:00,KS,0,0,0,0,1,75,7,21,1,No
2004-06-12,20:58:00,KS,0,0,0,0,1,50,7,20,1,No
2004-06-12,20:15:00,KS,0,0,0,0,1,50,7,20,1,No
2004-06-12,20:15:00,MN,0,0,0,0,0.1,50,7,20,1,No
2004-06-12,19:56:00,TX,0,0,0,0,0.1,20,7,19,1,No
2004-06-12,19:55:00,KS,0,0,0,0,0.5,50,7,19,1,No
2004-06-12,19:45:00,MN,1,0,0,0.1,1.6,100,7,19,0,No
2004-06-12,19:25:00,KS,0,0,0,0,3,100,7,19,1,No
2004-06-12,19:00:00,SC,1,0,0,0,3,150,7,19,0,No
2004-06-12,18:25:00,KS,3,2,0,0.5,4,75,7,18,0,No
2004-06-12,18:10:00,KS,0,0,0,0,1.5,75,7,18,1,No
2004-06-12,15:55:00,TX,0,0,0,0,1.3,150,7,15,1,No
2004-06-12,15:50:00,MO,0,0,0,0,0.1,25,7,15,1,No
2004-06-12,15:40:00,KS,0,0,0,0,0.1,25,7,15,1,No
2004-06-12,11:28:00,NE,0,0,0,0,0.5,100,7,11,1,No
2004-06-12,10:55:00,KY,0,0,0,0.1,0.8,50,7,10,1,No
2004-06-12,07:45:00,MO,0,0,0,0,1.5,50,7,7,1,No
2004-06-13,22:15:00,OH,1,0,0,0.01,2,75,1,22,0,No
2004-06-13,18:49:00,MO,0,0,0,0,0.5,50,1,18,1,No
2004-06-13,16:40:00,NE,0,0,0,0,1,200,1,16,1,No
2004-06-13,16:30:00,MI,1,0,0,0.16,7.2,50,1,16,0,No
2004-06-13,16:30:00,NE,0,0,0,0,1,150,1,16,1,No
2004-06-13,16:28:00,OH,1,0,0,0.07,4,50,1,16,0,No
2004-06-13,16:28:00,NE,0,0,0,0,0.2,150,1,16,1,No
2004-06-13,16:08:00,NE,0,0,0,0,2,240,1,16,1,No
2004-06-13,16:08:00,NE,0,0,0,0,0.2,100,1,16,1,No
2004-06-13,16:00:00,MI,1,0,0,0.03,2,200,1,16,0,No
2004-06-13,13:50:00,MI,0,0,0,0.01,3,100,1,13,1,No
2004-06-13,13:47:00,TN,1,0,0,0,0.1,10,1,13,0,No
2004-06-13,12:05:00,MI,0,0,0,0.002,0.1,10,1,12,1,No
2004-06-14,21:00:00,AK,0,0,0,0,0,0,2,21,1,No
2004-06-14,20:32:00,KS,0,0,0,0,0.4,50,2,20,1,No
2004-06-14,20:03:00,CO,0,0,0,0,1,75,2,20,1,No
2004-06-14,18:27:00,KS,0,0,0,0,0.6,50,2,18,1,No
2004-06-14,17:55:00,MD,0,0,0,0.001,1.5,75,2,17,1,No
